GEO_ID,NAME,K200201_001E,K200201_001M,K200201_002E,K200201_002M,K200201_003E,K200201_003M,K200201_004E,K200201_004M,K200201_005E,K200201_005M,K200201_006E,K200201_006M,K200201_007E,K200201_007M,K200201_008E,K200201_008M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!White alone,Margin of Error!!Total!!White alone,Estimate!!Total!!Black or African American alone,Margin of Error!!Total!!Black or African American alone,Estimate!!Total!!American Indian and Alaska Native alone,Margin of Error!!Total!!American Indian and Alaska Native alone,Estimate!!Total!!Asian alone,Margin of Error!!Total!!Asian alone,Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total!!Some other race alone,Margin of Error!!Total!!Some other race alone,Estimate!!Total!!Two or more races,Margin of Error!!Total!!Two or more races
0500000US34037,"Sussex County, New Jersey",141682,*****,129803,1308,3756,712,143,219,3603,381,0,206,2885,1631,1492,762
0500000US34039,"Union County, New Jersey",563892,*****,310993,6567,123985,4675,1140,828,28984,1407,432,428,86031,7551,12327,2290
0500000US34041,"Warren County, New Jersey",106798,*****,94514,1174,4523,849,0,206,2534,944,0,206,1568,907,3659,1622
0500000US35001,"Bernalillo County, New Mexico",676773,*****,521615,8151,19273,1895,33502,2664,17249,1394,627,508,59459,7625,25048,3343
0500000US35005,"Chaves County, New Mexico",64866,*****,57382,1769,941,585,339,332,20,41,0,201,3972,1711,2212,681
0500000US35006,"Cibola County, New Mexico",28401,812,14304,1214,488,330,12515,872,19,37,0,201,511,415,564,459
0500000US35009,"Curry County, New Mexico",49812,*****,31669,2245,2874,706,106,153,409,315,0,201,11162,2300,3592,1593
0500000US35013,"Do?a Ana County, New Mexico",215579,*****,184095,4236,4639,1156,1975,911,2064,533,114,206,17942,3839,4750,1365
0500000US35015,"Eddy County, New Mexico",56997,*****,50737,2023,1323,626,682,519,142,214,0,201,3019,1555,1094,850
0500000US35017,"Grant County, New Mexico",27687,*****,26246,643,273,415,640,548,42,63,7,14,246,226,233,230
0500000US35025,"Lea County, New Mexico",68759,*****,60490,1723,2793,1013,679,392,0,201,0,201,3298,1497,1499,913
0500000US35031,"McKinley County, New Mexico",72564,*****,10559,1214,567,377,55221,1297,554,139,128,126,2064,973,3471,1480
0500000US35035,"Otero County, New Mexico",65817,*****,53443,1517,1870,769,4261,791,700,600,266,333,2447,1290,2830,1255
0500000US35039,"Rio Arriba County, New Mexico",39159,*****,21791,2553,134,130,7404,981,64,90,9,15,8490,2333,1267,864
0500000US35043,"Sandoval County, New Mexico",142507,*****,107314,2687,2343,651,18557,1276,2111,477,135,135,6656,2290,5391,1447
0500000US35045,"San Juan County, New Mexico",126926,*****,65216,2541,1181,369,50014,1824,849,185,74,129,5008,1864,4584,1516
0500000US35047,"San Miguel County, New Mexico",27748,*****,17144,2513,631,381,272,281,149,148,0,201,7707,2274,1845,774
0500000US35049,"Santa Fe County, New Mexico",148750,*****,124135,3397,1689,480,4418,551,1935,267,318,345,13060,3237,3195,819
0500000US35055,"Taos County, New Mexico",32795,*****,28703,801,167,224,2291,292,107,139,6,17,838,504,683,512
0500000US35061,"Valencia County, New Mexico",75940,*****,62916,2518,1130,906,2952,810,1454,1021,0,201,4960,2091,2528,977
0500000US36001,"Albany County, New York",309612,*****,231896,2161,39413,2210,577,404,21130,1235,0,200,4337,2120,12259,2860
0500000US36003,"Allegany County, New York",46894,*****,44729,199,516,264,204,228,408,274,15,28,364,281,658,242
0500000US36005,"Bronx County, New York",1471160,*****,328383,13238,517433,10375,12908,3903,57247,2069,1570,1040,505698,14483,47921,5900
0500000US36007,"Broome County, New York",193639,*****,165668,1107,11181,978,397,363,8895,900,90,113,1284,922,6124,1333
0500000US36009,"Cattaraugus County, New York",77348,*****,71195,277,1099,309,2370,241,754,128,0,200,245,211,1685,402
0500000US36011,"Cayuga County, New York",77603,*****,70967,408,2879,776,7,13,410,300,0,200,561,268,2779,894
0500000US36013,"Chautauqua County, New York",129046,*****,118064,1288,3079,569,127,155,800,220,0,200,3769,1116,3207,899
0500000US36015,"Chemung County, New York",85557,*****,74963,526,6317,962,55,77,1677,200,0,200,698,466,1847,767
0500000US36019,"Clinton County, New York",80980,*****,73166,312,3749,230,204,91,1167,293,128,159,1415,321,1151,357
0500000US36021,"Columbia County, New York",60604,*****,54152,587,3053,660,40,53,1049,346,0,200,764,444,1546,672
0500000US36025,"Delaware County, New York",45001,*****,42584,322,1063,368,62,72,447,134,0,200,352,246,493,321
0500000US36027,"Dutchess County, New York",295568,*****,232355,3023,30371,2220,946,979,11881,678,48,71,10066,2652,9901,1663
0500000US36029,"Erie County, New York",925528,*****,716718,2979,123182,3581,4812,1002,33896,1793,234,211,20568,2955,26118,3993
0500000US36031,"Essex County, New York",37956,*****,34777,277,1415,495,45,46,267,466,12,34,666,333,774,439
0500000US36033,"Franklin County, New York",51116,*****,41859,370,3061,325,2630,1089,308,426,336,457,1057,351,1865,1003
0500000US36035,"Fulton County, New York",53877,*****,50698,544,1645,629,0,200,428,171,0,200,417,565,689,526
0500000US36037,"Genesee County, New York",57956,*****,52946,476,2107,778,118,169,403,186,0,200,1174,567,1208,702
0500000US36039,"Greene County, New York",47470,*****,42237,719,3328,516,156,349,573,271,0,200,784,700,392,413
0500000US36043,"Herkimer County, New York",62240,*****,59830,336,624,365,146,156,582,427,38,60,342,331,678,558
0500000US36045,"Jefferson County, New York",114187,*****,98132,891,7565,985,664,173,1591,717,293,350,1453,802,4489,1205
0500000US36047,"Kings County, New York",2648771,*****,1145345,10902,850150,8026,7169,2041,324552,4620,711,390,241515,11202,79329,6126
0500000US36051,"Livingston County, New York",63799,*****,58682,392,2474,730,20,35,316,240,0,200,815,398,1492,656
0500000US36053,"Madison County, New York",70965,*****,66940,582,988,378,596,490,785,198,0,200,587,521,1069,492
0500000US36055,"Monroe County, New York",747642,*****,563542,3902,114666,3489,3537,1815,29616,1270,69,113,12669,2444,23543,3128
0500000US36057,"Montgomery County, New York",49258,*****,42720,881,977,506,23,48,498,200,0,200,3372,1080,1668,698
0500000US36059,"Nassau County, New York",1369514,*****,916648,8153,161012,4070,3453,1858,134515,2847,100,121,109696,9723,44090,6093
0500000US36061,"New York County, New York",1664727,*****,925117,13429,247139,7907,4847,2123,207799,3511,934,691,200412,13193,78479,9271
0500000US36063,"Niagara County, New York",211328,*****,185351,594,16271,940,2697,401,1850,666,0,200,1466,650,3693,1130
0500000US36065,"Oneida County, New York",231332,*****,197001,1865,14495,1078,566,286,10563,583,0,200,4193,1703,4514,1604
0500000US36067,"Onondaga County, New York",465398,*****,369735,1843,53626,2261,1768,659,19377,1034,114,180,3844,1098,16934,2766
0500000US36069,"Ontario County, New York",109899,*****,100665,790,2438,766,471,507,1497,541,0,200,2413,880,2415,1303
0500000US36071,"Orange County, New York",382226,*****,283643,4703,42896,4726,1488,510,9694,1668,396,488,31864,5134,12245,2993
0500000US36073,"Orleans County, New York",40983,*****,35812,334,2429,518,138,132,182,245,0,200,1295,532,1127,564
0500000US36075,"Oswego County, New York",118478,*****,113066,529,1266,364,231,128,914,400,0,200,477,377,2524,613
0500000US36077,"Otsego County, New York",60094,*****,55688,640,1472,565,80,82,821,235,0,200,714,445,1319,483
0500000US36079,"Putnam County, New York",99323,*****,87125,2081,2522,1935,0,200,1919,330,38,80,4058,1595,3661,1522
0500000US36081,"Queens County, New York",2358582,*****,885312,14216,427999,7337,9181,1916,617230,7130,1286,648,339412,16517,78162,8265
0500000US36083,"Rensselaer County, New York",159722,*****,136267,1315,9860,1755,85,109,4503,422,112,161,2222,842,6673,1519
0500000US36085,"Richmond County, New York",479458,*****,351632,4708,51411,2771,1019,660,45761,931,0,200,20230,4653,9405,2678
0500000US36087,"Rockland County, New York",328868,*****,240807,3652,40540,2751,581,263,20214,1084,0,200,17857,3140,8869,2478
0500000US36089,"St. Lawrence County, New York",109623,*****,101455,322,3441,688,462,284,1272,227,113,133,1579,409,1301,554
0500000US36091,"Saratoga County, New York",229869,*****,212327,1112,4587,1170,723,312,6840,1011,0,200,919,490,4473,1412
0500000US36093,"Schenectady County, New York",155565,*****,121077,2227,17374,1412,306,279,7695,1342,0,200,4130,2114,4983,1553
0500000US36095,"Schoharie County, New York",31420,*****,29926,206,591,290,223,227,194,160,0,200,263,190,223,180
0500000US36099,"Seneca County, New York",34498,*****,31412,332,2091,277,109,85,24,48,0,200,363,252,499,322
0500000US36101,"Steuben County, New York",96281,*****,91448,220,1771,275,138,83,1377,408,0,200,303,192,1244,495
0500000US36103,"Suffolk County, New York",1492953,*****,1205031,12697,124579,4365,3142,1118,59720,2378,77,124,67447,11504,32957,3928
0500000US36105,"Sullivan County, New York",75485,*****,59475,1806,7564,1526,166,158,1323,283,0,200,4800,1541,2157,1594
0500000US36109,"Tompkins County, New York",104802,*****,84625,429,3779,689,38,52,11486,789,104,174,864,437,3906,1029
0500000US36111,"Ulster County, New York",179417,*****,150195,2083,10147,1347,617,319,4370,381,0,200,6207,1941,7881,2030
0500000US36113,"Warren County, New York",64532,*****,61580,275,898,574,66,133,564,472,0,200,146,136,1278,572
0500000US36115,"Washington County, New York",61620,*****,57330,333,1985,637,4,7,438,75,0,200,487,266,1376,511
0500000US36117,"Wayne County, New York",90670,*****,84050,843,2736,576,182,280,567,321,0,200,1002,686,2133,752
0500000US36119,"Westchester County, New York",980244,*****,617675,8165,144432,4379,4863,2263,61126,2094,555,451,124352,9416,27241,3892
0500000US36123,"Yates County, New York",24955,*****,23741,359,473,206,13,29,161,56,0,200,225,267,342,260
0500000US37001,"Alamance County, North Carolina",162391,*****,113660,2668,32313,653,589,250,2939,212,187,257,9762,2542,2941,1395
0500000US37003,"Alexander County, North Carolina",37286,*****,32311,35,2296,593,31,60,378,607,0,207,1774,35,496,315
0500000US37017,"Bladen County, North Carolina",33478,*****,18823,548,11264,539,898,207,0,207,0,207,1903,541,590,535
0500000US37019,"Brunswick County, North Carolina",130897,*****,110115,1241,12848,1354,691,556,415,364,0,207,3095,1311,3733,1493
0500000US37021,"Buncombe County, North Carolina",257607,*****,228571,1927,17295,1045,1216,640,3273,570,0,207,2415,1730,4837,1464
0500000US37023,"Burke County, North Carolina",89293,*****,78648,178,4896,780,498,553,3084,491,450,585,216,242,1501,897
0500000US37025,"Cabarrus County, North Carolina",206872,*****,149759,3089,38807,1571,810,550,8017,452,153,257,5562,2762,3764,1162
0500000US37027,"Caldwell County, North Carolina",81981,*****,72073,426,4609,402,295,148,375,253,47,85,4152,426,430,269
0500000US37031,"Carteret County, North Carolina",68881,*****,61873,598,2950,629,231,194,256,297,138,171,359,388,3074,763
0500000US37035,"Catawba County, North Carolina",157974,*****,123204,1907,11070,1225,406,270,7298,287,0,207,11373,2266,4623,1154
0500000US37037,"Chatham County, North Carolina",71472,*****,57487,1448,9325,952,0,207,988,253,0,207,2014,1336,1658,832
0500000US37045,"Cleveland County, North Carolina",97334,*****,73241,767,20114,817,36,72,922,331,0,207,1249,761,1772,897
0500000US37047,"Columbus County, North Carolina",55936,*****,34098,1421,18705,1477,1967,172,309,288,0,207,541,555,316,225
0500000US37049,"Craven County, North Carolina",102578,*****,70711,1299,23171,470,123,120,3300,819,0,207,3717,1288,1556,989
0500000US37051,"Cumberland County, North Carolina",332546,*****,163947,2733,123864,2661,3772,812,9055,1166,1429,424,9399,1855,21080,3076
0500000US37053,"Currituck County, North Carolina",26331,*****,22377,949,1733,1071,0,207,109,203,52,96,786,530,1274,792
0500000US37057,"Davidson County, North Carolina",165466,*****,143274,1183,12465,1613,1420,890,2159,1114,0,207,878,1129,5270,1807
0500000US37059,"Davie County, North Carolina",42456,*****,37775,863,2773,404,114,133,57,103,0,207,1038,892,699,383
0500000US37063,"Durham County, North Carolina",311640,*****,163126,3588,112143,3855,606,423,14634,999,230,224,11001,4558,9900,2373
0500000US37067,"Forsyth County, North Carolina",376320,*****,252635,2831,98124,2333,1329,652,9695,502,429,484,5759,2011,8349,1679
0500000US37069,"Franklin County, North Carolina",66168,*****,45335,1334,15540,1652,240,206,369,515,559,744,2672,1955,1453,959
0500000US37071,"Gaston County, North Carolina",220182,*****,171805,1375,36108,1442,702,462,3406,399,401,650,2588,1088,5172,1241
0500000US37077,"Granville County, North Carolina",59557,*****,36132,917,20003,1207,186,241,105,178,0,207,1345,965,1786,818
0500000US37081,"Guilford County, North Carolina",526953,*****,294026,3422,181326,2597,2831,1046,27306,1120,218,200,9329,2438,11917,3335
0500000US37083,"Halifax County, North Carolina",51310,*****,20465,539,27560,799,1847,166,0,207,0,207,335,446,1103,728
0500000US37085,"Harnett County, North Carolina",132754,*****,90318,2139,28285,894,1480,371,1304,256,260,207,7546,2096,3561,1205
0500000US37087,"Haywood County, North Carolina",61084,*****,58082,1026,607,396,327,194,432,297,0,207,1032,1026,604,385
0500000US37089,"Henderson County, North Carolina",115708,*****,104744,1795,4264,1199,270,328,1557,155,0,207,2333,1879,2540,1674
0500000US37091,"Hertford County, North Carolina",23906,*****,8636,257,14379,382,216,119,164,52,0,207,58,104,453,300
0500000US37093,"Hoke County, North Carolina",54116,*****,26112,1576,17774,1834,3897,883,431,395,0,207,1821,1485,4081,1964
0500000US37097,"Iredell County, North Carolina",175711,*****,143244,1675,22076,513,316,373,3468,738,0,207,2560,1530,4047,1023
0500000US37099,"Jackson County, North Carolina",42973,*****,35680,995,1557,885,4235,1728,337,517,0,207,37,80,1127,894
0500000US37101,"Johnston County, North Carolina",196708,*****,153046,2807,30735,1900,1894,1022,669,396,0,207,4738,2671,5626,2207
0500000US37105,"Lee County, North Carolina",60430,*****,44543,1245,11413,1909,1453,1864,220,314,0,207,1452,917,1349,947
0500000US37107,"Lenoir County, North Carolina",56883,*****,31252,1136,22066,1271,250,239,78,99,0,207,1164,1046,2073,1294
0500000US37109,"Lincoln County, North Carolina",82403,*****,72383,2218,4157,778,33,66,205,256,69,125,3565,2263,1991,710
0500000US37119,"Mecklenburg County, North Carolina",1076837,*****,577573,6699,337103,4089,4440,1581,61859,2390,440,245,62738,6295,32684,5296
0500000US37125,"Moore County, North Carolina",97264,*****,80296,896,11338,1015,1073,104,413,283,0,207,1136,838,3008,996
0500000US37127,"Nash County, North Carolina",93991,*****,49245,1426,37998,1361,385,276,494,503,52,92,3430,1338,2387,1401
0500000US37129,"New Hanover County, North Carolina",227198,*****,183368,1932,31119,2036,599,461,2756,692,1124,1740,3580,1908,4652,1210
0500000US37133,"Onslow County, North Carolina",193893,*****,144767,2812,29402,2351,903,650,5127,683,0,207,2510,1311,11184,2500
0500000US37135,"Orange County, North Carolina",144946,*****,108391,2372,17107,1559,417,394,12137,1057,0,207,3402,2193,3492,1290
0500000US37139,"Pasquotank County, North Carolina",39743,*****,23289,556,14089,1064,0,207,562,182,0,207,98,168,1705,1169
0500000US37141,"Pender County, North Carolina",60958,*****,46864,1111,9104,1095,0,207,591,601,0,207,3116,1110,1283,829
0500000US37145,"Person County, North Carolina",39370,*****,26563,546,11057,199,351,46,16,29,0,207,1092,527,291,279
0500000US37147,"Pitt County, North Carolina",179042,*****,101786,1753,62184,1123,378,266,2826,1011,176,283,6968,1790,4724,1694
0500000US37151,"Randolph County, North Carolina",143282,*****,119187,2221,8375,1227,688,446,1882,318,38,70,9857,2295,3255,1100
0500000US37153,"Richmond County, North Carolina",44798,*****,28253,218,13970,841,1410,207,743,767,0,207,217,212,205,214
0500000US37155,"Robeson County, North Carolina",132606,*****,37469,1323,31360,450,52084,955,586,188,142,216,7173,1392,3792,1133
0500000US37157,"Rockingham County, North Carolina",90949,*****,70148,1284,17912,795,205,324,298,315,0,207,1373,1284,1013,716
0500000US37159,"Rowan County, North Carolina",140644,*****,107815,2951,22620,1120,213,252,1574,308,45,45,5939,2959,2438,1087
0500000US37161,"Rutherford County, North Carolina",66551,*****,58111,294,5811,1298,290,198,463,609,115,215,89,176,1672,1002
0500000US37163,"Sampson County, North Carolina",63430,*****,40774,1982,14479,1444,1299,223,1288,1349,0,207,3469,1815,2121,1040
0500000US37165,"Scotland County, North Carolina",35093,*****,15359,145,14013,313,4182,239,322,50,0,207,700,218,517,381
0500000US37167,"Stanly County, North Carolina",61482,*****,51672,499,6961,809,99,196,1347,207,0,207,274,353,1129,738
0500000US37171,"Surry County, North Carolina",72224,*****,65482,1488,2675,378,282,221,514,188,155,260,1998,1162,1118,774
0500000US37179,"Union County, North Carolina",231366,*****,186385,2302,27340,1937,196,201,6988,470,681,715,5415,2209,4361,1656
0500000US37183,"Wake County, North Carolina",1072203,*****,700220,6905,213025,4219,3877,1555,76162,1639,425,386,49916,6988,28578,4103
0500000US37185,"Warren County, North Carolina",19883,*****,7642,1211,9394,1261,1049,288,610,411,90,150,484,342,614,559
0500000US37189,"Watauga County, North Carolina",55121,*****,51404,469,821,381,358,390,785,556,0,207,827,425,926,475
0500000US37191,"Wayne County, North Carolina",124172,*****,79126,1205,37030,1509,301,195,1143,706,56,112,1017,728,5499,1658
0500000US37193,"Wilkes County, North Carolina",68576,*****,62922,1278,2820,1054,642,615,337,450,42,79,665,635,1148,931
0500000US37195,"Wilson County, North Carolina",81671,*****,43072,1506,33216,1035,350,477,648,745,0,207,3257,1482,1128,645
0500000US38015,"Burleigh County, North Dakota",95030,*****,86605,225,2543,108,3674,1208,685,818,0,161,114,143,1409,967
0500000US38017,"Cass County, North Dakota",177787,*****,154466,1388,9733,917,1780,739,5536,1054,106,136,1706,1044,4460,1515
0500000US38035,"Grand Forks County, North Dakota",70795,*****,61390,579,3631,395,2083,203,2025,354,116,265,758,518,792,403
0500000US38089,"Stark County, North Dakota",30209,*****,27475,415,234,308,551,294,1065,621,0,161,192,275,692,576
0500000US38093,"Stutsman County, North Dakota",21087,*****,19477,54,657,252,60,48,99,52,0,161,0,161,794,272
0500000US38101,"Ward County, North Dakota",68946,*****,60008,841,2913,616,1921,491,1154,479,318,289,619,447,2013,1236
0500000US38105,"Williams County, North Dakota",33349,*****,26428,1198,767,603,1509,794,1236,1203,0,161,2739,1278,670,451
0500000US39003,"Allen County, Ohio",103198,*****,85419,658,11897,1620,90,105,544,489,0,193,1081,654,4167,1422
0500000US39005,"Ashland County, Ohio",53628,*****,51762,333,500,259,0,193,340,206,0,193,330,333,696,312
0500000US39007,"Ashtabula County, Ohio",97807,*****,90708,657,4109,1022,10,23,458,302,56,95,115,151,2351,954
0500000US39009,"Athens County, Ohio",66597,*****,60444,279,2005,265,0,193,1868,862,141,253,308,252,1831,931
0500000US39011,"Auglaize County, Ohio",45778,*****,44389,127,267,254,0,193,83,137,18,38,192,103,829,287
0500000US39013,"Belmont County, Ohio",68029,*****,63314,284,2744,907,108,113,146,204,0,193,209,117,1508,669
0500000US39017,"Butler County, Ohio",380604,*****,320733,2017,29132,2214,754,549,12742,851,15,29,4542,1840,12686,2863
0500000US39021,"Champaign County, Ohio",38840,*****,36576,250,875,436,103,101,62,102,0,193,0,193,1224,448
0500000US39023,"Clark County, Ohio",134557,*****,117139,635,11060,1248,371,232,885,253,23,38,293,418,4786,1342
0500000US39025,"Clermont County, Ohio",204214,*****,194700,380,3240,860,939,300,2696,462,192,327,0,193,2447,1052
0500000US39029,"Columbiana County, Ohio",103077,*****,98071,480,2177,680,181,208,98,130,39,66,417,418,2094,654
0500000US39035,"Cuyahoga County, Ohio",1248514,*****,776581,3999,368034,3585,3069,955,36335,1988,343,438,22057,3539,42095,4517
0500000US39039,"Defiance County, Ohio",38156,*****,35127,796,641,417,113,175,243,187,0,193,788,598,1244,722
0500000US39041,"Delaware County, Ohio",200464,*****,174893,711,6380,713,109,132,13654,748,37,64,600,562,4791,1084
0500000US39043,"Erie County, Ohio",74817,*****,64350,625,7373,1133,120,190,643,94,0,193,565,291,1766,991
0500000US39045,"Fairfield County, Ohio",154733,*****,133891,852,12300,987,137,237,3148,78,58,102,1469,1060,3730,1136
0500000US39049,"Franklin County, Ohio",1291981,*****,857055,4588,292363,5548,3359,1717,68794,2097,386,332,23616,4622,46408,5606
0500000US39051,"Fulton County, Ohio",42289,*****,38804,661,165,153,320,307,14,33,0,193,1480,801,1506,825
0500000US39055,"Geauga County, Ohio",93918,*****,90928,237,1434,396,83,103,636,309,0,193,89,134,748,515
0500000US39057,"Greene County, Ohio",166752,*****,142678,1163,11028,939,252,310,5220,912,0,193,1530,1103,6044,1320
0500000US39061,"Hamilton County, Ohio",813822,*****,551344,2487,206686,3938,1218,914,21550,1636,531,294,5978,2345,26515,4370
0500000US39063,"Hancock County, Ohio",75754,*****,70351,761,1559,683,127,195,535,607,0,193,1007,564,2175,970
0500000US39069,"Henry County, Ohio",27185,*****,25817,331,106,176,79,119,202,108,0,193,385,237,596,260
0500000US39081,"Jefferson County, Ohio",66359,*****,60698,179,3737,623,0,193,224,203,0,193,121,154,1579,562
0500000US39083,"Knox County, Ohio",61261,*****,58871,490,377,235,203,319,436,266,65,117,223,350,1086,346
0500000US39085,"Lake County, Ohio",230117,*****,209060,1339,10129,875,356,300,2783,665,277,458,2707,1463,4805,1166
0500000US39089,"Licking County, Ohio",173448,*****,159169,707,7112,1121,335,294,1386,1112,0,193,598,549,4848,1418
0500000US39091,"Logan County, Ohio",45325,*****,42746,399,750,537,71,62,276,362,0,193,41,55,1441,566
0500000US39093,"Lorain County, Ohio",307924,*****,261441,2853,26032,2072,1146,601,3369,796,0,193,2834,1341,13102,2704
0500000US39095,"Lucas County, Ohio",430887,*****,310509,2901,81970,3089,1042,505,7345,1473,323,277,10879,2995,18819,3177
0500000US39097,"Madison County, Ohio",44036,*****,39662,94,2702,825,45,90,658,658,45,72,0,193,924,556
0500000US39099,"Mahoning County, Ohio",229796,*****,182971,1210,32671,1568,534,507,2517,345,44,77,2474,1035,8585,1901
0500000US39101,"Marion County, Ohio",64967,*****,58229,433,3090,816,205,157,505,614,0,193,503,440,2435,638
0500000US39103,"Medina County, Ohio",178371,*****,170708,595,2818,700,7,18,2425,375,0,193,70,85,2343,911
0500000US39109,"Miami County, Ohio",105122,*****,98654,148,2654,846,95,112,1359,527,0,193,86,118,2274,910
0500000US39113,"Montgomery County, Ohio",531542,*****,386360,2264,108059,2491,882,533,12036,1013,0,193,6007,2359,18198,2714
0500000US39123,"Ottawa County, Ohio",40657,*****,38505,612,504,303,48,92,79,104,0,193,893,653,628,387
0500000US39129,"Pickaway County, Ohio",57830,*****,53737,206,2024,480,37,83,489,562,0,193,537,268,1006,395
0500000US39133,"Portage County, Ohio",162277,*****,146259,630,6704,1217,189,262,3136,701,147,207,1499,913,4343,1236
0500000US39139,"Richland County, Ohio",120589,*****,104149,768,10656,1026,197,205,937,287,0,193,692,482,3958,1204
0500000US39143,"Sandusky County, Ohio",59195,*****,53804,1074,1406,620,156,183,116,243,82,143,1556,1100,2075,703
0500000US39145,"Scioto County, Ohio",75929,*****,71443,337,2840,569,109,191,315,90,0,193,306,244,916,606
0500000US39147,"Seneca County, Ohio",55243,*****,51447,466,2094,541,212,329,101,122,0,193,499,346,890,414
0500000US39149,"Shelby County, Ohio",48759,*****,46011,68,649,491,0,193,635,193,0,193,20,43,1444,488
0500000US39151,"Stark County, Ohio",372542,*****,327731,956,24585,2074,905,560,2389,918,43,76,1111,785,15778,2307
0500000US39153,"Summit County, Ohio",541228,*****,425327,1132,80162,2187,1516,560,18999,1435,231,320,1345,811,13648,2517
0500000US39155,"Trumbull County, Ohio",200380,*****,176108,821,16576,1367,231,300,1098,339,0,193,460,387,5907,1648
0500000US39159,"Union County, Ohio",56741,*****,51496,391,1419,369,100,128,2324,688,461,637,57,99,884,524
0500000US39165,"Warren County, Ohio",228882,*****,202530,783,7591,663,239,287,13617,878,0,193,683,467,4222,1032
0500000US39167,"Washington County, Ohio",60418,*****,58089,465,303,209,718,593,72,132,0,193,43,85,1193,660
0500000US39169,"Wayne County, Ohio",116038,*****,110156,718,857,414,97,122,1396,151,78,110,383,353,3071,925
0500000US39171,"Williams County, Ohio",36784,*****,34967,324,377,300,205,212,149,164,73,119,341,250,672,382
0500000US39173,"Wood County, Ohio",130492,*****,120274,782,3002,534,117,101,2477,339,0,193,1481,775,3141,823
0500000US40001,"Adair County, Oklahoma",21909,*****,9111,250,108,105,9471,732,19,36,113,158,639,335,2448,770
0500000US40009,"Beckham County, Oklahoma",23289,2000,19457,1872,828,380,479,380,0,161,0,161,1545,897,980,534
0500000US40013,"Bryan County, Oklahoma",46319,*****,34335,522,720,184,5928,648,193,131,92,153,825,393,4226,679
0500000US40015,"Caddo County, Oklahoma",29173,*****,19030,589,570,160,7464,641,4,7,15,28,541,381,1549,615
0500000US40017,"Canadian County, Oklahoma",139926,*****,113542,1428,3583,752,5001,1227,4209,778,152,244,3627,1547,9812,1854
0500000US40019,"Carter County, Oklahoma",48190,*****,36376,485,2900,487,4131,943,617,588,0,161,397,265,3769,804
0500000US40021,"Cherokee County, Oklahoma",48888,*****,24602,815,160,202,17038,1737,1213,1042,54,85,147,163,5674,1644
0500000US40027,"Cleveland County, Oklahoma",279641,*****,215971,2881,14026,1929,10267,1590,11945,1380,0,161,5039,2930,22393,2942
0500000US40031,"Comanche County, Oklahoma",121526,*****,75288,1757,18354,2405,6458,1412,3241,657,657,574,3840,1348,13688,3075
0500000US40037,"Creek County, Oklahoma",71704,*****,57182,332,2026,161,9108,661,244,201,80,93,140,150,2924,642
0500000US40039,"Custer County, Oklahoma",28800,*****,22419,1554,850,683,1122,832,1232,893,0,161,1652,1155,1525,908
0500000US40041,"Delaware County, Oklahoma",42602,*****,27934,292,110,94,9360,928,384,238,123,188,435,293,4256,900
0500000US40047,"Garfield County, Oklahoma",61581,*****,51821,1197,2098,1692,1834,726,97,192,2102,1841,1219,899,2410,1225
0500000US40049,"Garvin County, Oklahoma",27909,*****,22774,461,601,268,1109,352,74,88,0,161,431,326,2920,520
0500000US40051,"Grady County, Oklahoma",54943,*****,47317,445,1121,379,2844,816,634,521,0,161,233,189,2794,898
0500000US40065,"Jackson County, Oklahoma",25125,*****,17034,644,2102,868,210,239,327,339,0,161,3143,983,2309,961
0500000US40071,"Kay County, Oklahoma",44544,*****,34297,583,1080,148,4198,776,98,110,0,161,1948,630,2923,824
0500000US40079,"Le Flore County, Oklahoma",49731,*****,37437,642,916,82,6057,658,383,87,0,161,865,463,4073,693
0500000US40081,"Lincoln County, Oklahoma",35142,*****,29513,391,584,216,3344,504,167,260,36,70,167,173,1331,437
0500000US40083,"Logan County, Oklahoma",46784,*****,38687,402,3749,817,1202,983,0,161,0,161,313,389,2833,1238
0500000US40087,"McClain County, Oklahoma",39343,*****,34117,164,729,508,1797,646,34,45,77,81,47,87,2542,701
0500000US40089,"McCurtain County, Oklahoma",32808,*****,20555,42,2510,285,4045,869,213,311,1085,1018,1075,422,3325,997
0500000US40091,"McIntosh County, Oklahoma",19742,*****,12151,928,470,387,4834,771,34,59,51,85,55,116,2147,534
0500000US40097,"Mayes County, Oklahoma",40921,*****,27647,217,74,89,7195,903,633,418,33,56,156,204,5183,784
0500000US40101,"Muskogee County, Oklahoma",69086,*****,39840,613,7038,540,13225,1230,498,77,0,161,2940,790,5545,1349
0500000US40109,"Oklahoma County, Oklahoma",787958,*****,538530,5680,119654,2876,20086,2714,27647,1348,469,541,28068,5145,53504,4628
0500000US40111,"Okmulgee County, Oklahoma",38930,*****,24931,457,3454,137,6190,765,319,294,0,161,452,481,3584,836
0500000US40113,"Osage County, Oklahoma",47233,*****,30343,239,5262,307,6384,951,64,83,0,161,709,263,4471,918
0500000US40115,"Ottawa County, Oklahoma",31312,*****,21118,233,434,29,6416,387,255,56,266,52,680,236,2143,416
0500000US40119,"Payne County, Oklahoma",81575,*****,65736,646,3562,365,2879,922,2935,739,38,67,566,625,5859,1120
